fat,len,wid,slat,slon
0,0.5,75,43.28,-114.0
0,4.83,150,32.4542,-89.9442
0,3.0,50,39.75,-77.58
0,0.1,10,40.2,-103.62
0,6.0,60,48.72,-101.47
0,0.55,25,27.9722,-97.4104
0,2.0,30,35.78,-76.08
0,2.02,10,45.2872,-97.3168
0,0.75,100,39.9773,-84.4653
0,3.47,100,42.7072,-75.398
0,1.0,150,48.12,-94.51
0,3.22,200,34.7224,-76.757
0,0.5,25,35.95,-79.08
0,4.04,150,36.7772,-89.58
0,0.1,50,35.98,-94.03
0,0.1,10,29.7,-95.12
0,0.3,40,37.71,-77.12
0,0.67,75,40.9798,-85.6149
1,15.0,400,34.1,-89.22
0,0.1,25,40.3,-93.45
0,0.2,30,41.2,-96.52
0,0.37,40,38.27,-96.44
0,8.0,300,30.52,-94.07
0,0.2,20,29.62,-98.67
0,0.11,30,34.2432,-89.8904
0,0.1,10,44.85,-106.95
1,16.1,600,35.3094,-86.105
0,5.09,300,31.9895,-84.5977
0,0.3,40,40.52,-91.48
0,0.1,10,35.98,-86.82
0,0.3,50,38.23,-85.77
0,0.1,30,32.17,-99.03
0,1.78,30,38.23,-90.35
0,1.0,50,39.53,-104.8
0,1.0,0,35.22,-92.05
0,0.1,30,41.83,-104.27
0,0.51,120,41.2359,-87.6948
0,6.0,100,42.68,-91.77
0,0.68,25,38.9152,-94.2683
0,10.05,215,34.24,-86.87
0,0.5,25,48.93,-97.25
0,4.2,50,41.06,-94.09
0,3.7,100,37.381,-99.2323
0,0.2,0,42.13,-95.6
0,1.0,50,34.58,-91.5
0,0.8,50,35.5621,-102.625
0,0.5,40,37.2,-98.2
0,0.09,50,41.7803,-83.5614
0,10.3,100,42.3341,-88.8221
0,0.1,30,41.03,-100.38
0,6.7,50,35.82,-91.27
0,5.5,50,39.77,-92.35
0,7.62,800,42.1606,-79.0162
0,1.0,40,31.0,-89.45
0,0.67,50,35.2816,-89.0302
0,1.42,75,38.0223,-99.49
0,16.38,100,38.22,-85.79
0,1.6,100,41.47,-91.05
0,1.25,100,40.9317,-74.0926
0,0.2,10,40.02,-76.13
0,4.57,175,43.6946,-88.8448
0,0.5,75,38.0,-105.68
0,1.0,30,25.9,-81.38
0,0.75,25,48.69,-102.24
0,0.5,50,40.5392,-104.1044
0,0.2,20,39.3,-102.62
0,16.32,450,36.853,-92.4388
0,5.45,200,42.6032,-95.3649
0,3.13,75,40.4781,-81.755
0,0.1,10,41.0,-96.16
0,0.4,10,41.05,-88.1
0,0.3,50,43.47,-97.873
0,9.0,100,34.78,-100.22
0,15.0,2200,35.5,-100.22
0,0.2,20,38.83,-95.63
0,0.5,50,32.84,-91.83
0,0.1,20,29.65,-98.67
0,0.67,250,36.159,-75.7524
0,0.6,30,36.82,-78.92
0,0.25,10,39.3434,-102.6
0,0.1,25,40.47,-101.52
72,132.0,2200,34.1043,-88.1479
0,1.11,100,42.6758,-96.4453
0,1.0,20,30.45,-92.17
0,17.7,100,36.91,-77.34
0,0.1,100,41.37,-75.75
0,0.1,75,40.25,-103.6
0,0.1,100,37.13,-89.6
0,0.0,20,40.83,-95.8
0,1.44,100,41.9857,-86.4199
0,0.76,30,29.6015,-95.1286
0,4.0,40,48.46,-95.62
0,1.48,75,32.1923,-95.3492
0,7.0,100,37.27,-76.48
0,1.34,60,37.8646,-91.3848
0,2.0,50,32.83,-98.1
0,0.9,50,30.5533,-91.5593
0,0.2,20,38.87,-99.27
0,5.0,100,36.3005,-87.0446
0,25.0,200,38.62,-83.72
0,0.09,50,43.762,-93.2111
0,0.01,10,39.44,-84.23
0,3.0,23,36.37,-86.7
0,2.0,1,32.759,-89.1158
0,1.83,50,35.0812,-101.137
0,0.08,50,30.0418,-90.5399
0,0.5,35,32.45,-81.68
0,4.36,880,31.942,-98.8591
0,4.82,100,34.21,-83.89
0,0.1,10,34.33,-86.5
0,0.1,73,41.47,-90.15
0,0.5,20,26.47,-80.18
0,0.5,110,38.88,-98.87
0,2.4,25,34.38,-93.92
0,3.0,200,31.92,-87.73
0,0.2,30,36.58,-89.58
0,3.0,50,33.53,-97.27
0,0.77,20,44.9217,-108.443
0,1.0,50,33.38,-79.93
0,0.2,20,31.4,-95.3
0,4.39,200,34.24,-87.08
0,0.35,10,39.22,-99.47
0,1.5,200,36.3141,-96.0409
0,0.72,165,29.1463,-81.0265
0,1.5,250,39.53,-88.33
0,0.71,50,37.3404,-97.1549
0,7.79,1733,32.255,-97.495
0,10.11,440,45.68,-122.69
0,0.5,50,34.32,-102.3
0,3.0,220,40.45,-88.55
0,3.0,50,30.51,-96.51
0,3.0,50,39.35,-90.78
0,0.8,50,41.2654,-82.8606
0,0.1,75,35.14,-94.98
0,0.5,200,34.42,-100.22
0,0.25,50,38.7991,-86.0166
0,0.25,50,34.22,-102.99
0,1.8,40,37.85,-85.0
0,12.0,200,43.35,-112.12
0,1.83,25,39.0933,-100.524
0,1.0,10,30.45,-92.62
0,0.93,30,27.4391,-81.3698
0,1.32,50,25.85,-81.39
0,0.1,25,39.75,-94.88
0,0.1,50,45.28,-92.98
0,2.64,100,35.7673,-89.1677
0,2.38,50,38.9934,-93.9689
0,0.5,50,39.13,-100.67
0,0.1,0,40.35,-104.6
0,4.77,50,33.7026,-80.537
0,8.3,440,29.624,-97.982
32,30.3,1320,33.42,-87.35
0,0.09,80,35.0921,-92.034
0,5.0,150,47.68,-98.45
0,0.48,50,37.421,-101.068
0,15.51,300,37.5892,-87.8407
0,0.1,30,35.45,-95.95
0,5.77,200,32.5287,-94.1199
0,0.5,30,30.38,-93.37
0,3.0,200,33.919,-96.83
0,0.62,25,31.9444,-110.184
0,0.5,10,44.78,-99.78
0,5.5,75,36.2,-84.2
0,1.66,25,45.1372,-92.2807
0,0.2,23,47.87,-96.28
0,0.0,50,48.57,-102.52
0,2.9,50,38.804,-77.376
0,1.7,200,37.6983,-93.5058
0,1.24,30,35.0638,-84.4753
0,0.2,20,30.1,-94.65
0,1.48,200,32.6555,-90.3754
0,2.5,75,33.98,-87.52
0,0.09,25,32.7773,-96.6908
0,14.0,100,41.7599,-94.0454
0,0.1,50,39.02,-103.9
0,4.5,75,37.466,-98.536
0,0.1,30,43.35,-94.22
0,0.5,10,40.08,-102.67
0,3.75,100,32.0589,-89.7478
0,0.01,20,30.1343,-94.9272
0,14.0,300,43.12,-112.55
0,0.39,25,41.6012,-93.1442
0,1.48,100,31.72,-89.6
0,0.5,110,37.27,-95.73
0,0.45,60,39.5863,-91.8011
0,4.5,600,42.17,-73.22
0,3.0,50,31.03,-85.88
0,2.2,350,34.2555,-94.067
0,0.25,40,32.83,-92.68
0,0.3,150,30.5,-84.45
0,2.0,80,35.02,-92.2
0,18.5,75,38.32,-89.17
0,0.05,40,38.9569,-94.7331
0,0.1,50,33.37,-97.15
0,0.1,30,44.75,-85.13
0,0.8,70,32.75,-97.35
0,5.37,80,44.7699,-104.7214
0,3.4,30,30.2695,-90.8874
0,6.2,400,34.9405,-98.2503
0,0.22,75,41.0983,-99.9091
0,15.0,50,38.1,-86.77
0,0.1,23,31.12,-87.07
0,0.1,20,29.48,-96.8
0,0.58,50,43.5692,-93.6512
0,0.1,60,39.6,-97.87
0,0.3,0,30.58,-95.5
0,0.33,80,39.836,-75.385
0,0.1,20,32.75,-100.45
0,16.0,250,47.3,-95.83
0,2.0,30,28.48,-82.42
0,4.0,50,41.18,-83.8
0,0.1,30,33.27,-102.73
0,0.1,50,48.56,-99.2
0,1.0,110,38.52,-98.77
0,2.0,50,32.05,-88.73
0,0.1,20,41.7,-103.49
0,0.1,30,35.03,-76.73
0,0.5,50,44.73,-94.62
0,1.25,30,38.67,-78.17
0,1.0,50,45.5045,-117.0445
0,3.0,150,42.52,-101.93
0,1.0,200,35.28,-100.58
0,6.0,50,35.88,-88.18
0,5.22,75,44.4065,-94.1975
0,0.3,10,26.73,-82.27
0,5.0,50,39.82,-77.4
0,0.3,35,29.37,-95.08
0,1.0,100,43.47,-97.72
0,8.0,120,40.45,-86.9
0,0.28,30,45.9277,-99.9445
0,0.1,50,39.52,-104.77
0,0.5,50,30.93,-90.48
0,0.23,50,27.6749,-98.0683
0,2.38,75,32.0355,-92.9499
0,0.3,30,41.93,-96.82
0,0.59,70,39.6968,-84.1031
0,0.7,100,26.95,-82.07
0,0.02,25,43.91,-92.65
0,0.5,20,34.24,-82.31
0,9.0,500,36.31,-95.44
0,7.0,40,30.72,-89.57
0,8.57,200,36.8195,-92.6849
0,7.25,75,32.1338,-89.8041
0,0.3,20,26.97,-82.33
0,0.3,30,41.28,-73.93
0,0.1,30,34.58,-99.18
0,2.0,50,35.0566,-98.6
0,0.06,25,36.13,-101.19
0,5.0,440,30.3,-95.35
0,0.2,30,39.82,-87.6
0,0.15,35,31.6165,-85.2788
0,3.0,100,43.08,-96.28
0,0.1,30,42.32,-111.3
0,1.51,67,34.2518,-119.195
0,0.02,20,25.95,-80.12
0,1.28,30,43.9041,-103.591
0,1.0,35,41.15,-98.58
0,3.32,400,31.877,-86.712
0,0.3,35,38.52,-76.82
1,7.6,300,43.67,-88.95
0,0.5,50,30.8,-86.7
0,0.2,30,28.23,-80.6
0,0.3,30,41.42,-97.53
0,12.84,100,40.57,-81.82
0,0.85,45,30.15,-95.2
0,13.0,1250,35.5722,-95.1987
0,5.0,100,48.17,-118.98
0,9.22,300,39.0436,-83.3705
0,12.0,75,31.57,-92.72
0,5.0,100,37.58,-100.02
0,0.02,50,32.99,-83.41
0,0.5,10,25.67,-80.22
0,2.3,100,28.62,-81.25
0,0.06,50,28.4035,-98.2557
0,3.0,100,43.12,-95.87
0,0.5,23,48.68,-95.75
0,0.07,8,34.6159,-91.8358
0,5.03,200,38.08,-89.2973
0,1.0,75,39.07,-98.12
0,1.0,73,35.0,-78.4
0,5.78,100,29.5706,-95.5125
0,11.09,80,34.7782,-92.8653
0,2.0,100,39.6,-90.55
0,1.03,75,31.2374,-85.4872
0,0.5,60,46.47,-98.13
0,6.48,220,43.698,-94.353
0,0.1,30,40.45,-104.35
0,0.75,40,33.25,-99.26
0,10.0,110,38.35,-97.27
0,1.0,75,33.49,-103.37
0,0.5,40,42.42,-92.83
0,3.47,60,33.8,-81.71
0,1.0,50,34.62,-86.95
0,1.9,100,46.26,-97.46
0,0.01,25,38.436,-95.723
0,4.18,25,41.4978,-95.6706
0,1.0,55,38.93,-98.28
0,5.0,100,37.02,-94.52
0,0.1,30,48.52,-101.33
0,1.51,40,32.47,-97.47
0,0.82,25,40.3515,-93.2249
0,9.0,400,41.35,-89.0
0,0.11,25,40.79,-85.68
0,6.45,350,37.96,-86.27
0,1.12,600,35.94,-100.435
0,1.63,30,34.4,-86.51
0,0.5,300,34.8598,-98.8575
0,1.0,40,32.0282,-102.339
0,0.01,5,30.1843,-93.3258
0,2.8,440,35.48,-86.63
0,0.1,50,38.02,-103.28
0,9.34,100,37.833,-99.2047
0,0.5,0,33.63,-99.57
0,0.05,25,43.82,-91.67
0,2.62,200,34.223,-82.155
0,0.7,150,33.32,-80.17
0,0.2,50,40.75,-80.22
0,2.0,10,43.55,-113.18
0,0.5,150,37.65,-77.62
0,0.34,50,33.354,-86.2212
0,16.7,125,33.12,-92.85
0,0.02,25,31.48,-98.0576
0,0.31,50,31.0144,-85.7592
0,8.36,50,30.5647,-93.7268
0,2.96,100,32.4897,-95.8883
0,15.0,20,31.52,-92.23
0,3.0,50,34.25,-91.4
0,22.0,400,33.48,-90.15
0,0.2,50,39.55,-104.48
0,0.5,10,30.03,-92.52
0,2.7,50,33.738,-89.4414
0,1.32,200,38.5883,-90.7869
0,0.18,75,35.4345,-92.3409
0,0.1,30,30.38,-86.52
0,0.5,150,30.55,-85.35
0,1.0,75,40.9,-84.3
0,6.0,200,32.47,-89.77
0,1.59,100,30.3607,-87.6872
0,0.9,200,32.0649,-95.6903
0,0.8,25,40.7281,-85.718
0,0.1,10,44.45,-90.2
0,0.1,50,34.05,-81.03
0,0.2,50,38.7787,-90.1336
0,7.83,75,33.0637,-83.3343
0,3.67,100,44.33,-93.2
0,3.0,1,34.5,-110.08
0,0.1,17,40.4,-82.48
0,0.5,70,38.58,-96.67
0,0.6,30,29.5414,-95.7016
0,0.25,50,37.6081,-100.588
0,0.25,50,33.7945,-100.38
0,0.3,20,35.33,-97.35
0,3.0,200,35.1941,-101.577
0,0.2,23,36.32,-102.52
0,2.17,200,33.3303,-88.7621
0,2.0,75,35.4103,-97.726
0,0.01,50,33.68,-97.23
0,0.1,25,44.93,-89.32
0,2.15,35,34.49,-104.42
0,20.61,100,41.41,-101.92
0,0.4,100,36.23,-91.68
0,1.5,50,39.75,-94.48
0,8.0,75,43.62,-88.9
0,0.3,25,34.59,-93.97
0,1.46,150,34.0182,-81.096
0,2.5,400,31.6405,-95.0805
0,0.4,50,31.55,-86.02
0,1.16,100,42.17,-98.25
0,0.2,50,36.9,-101.0
0,2.42,300,36.9716,-77.7774
0,0.1,15,45.3682,-95.3303
0,4.39,25,34.4135,-91.335
0,5.3,200,34.12,-98.5
0,2.29,25,38.9236,-94.4079
0,1.0,10,35.493,-97.491
0,1.96,100,31.9852,-83.7954
0,0.2,30,34.37,-98.13
0,1.07,25,39.0071,-102.535
0,3.8,125,40.15,-89.37
0,3.29,75,35.582,-77.5974
0,10.0,150,37.28,-79.4
0,0.5,25,41.67,-91.48
0,0.49,50,44.59,-95.89
0,2.3,250,41.0281,-94.4204
0,0.1,30,40.85,-98.05
0,6.0,900,37.97,-100.62
0,1.31,40,41.72,-71.23
0,1.3,66,46.13,-122.946
0,0.66,100,38.97,-99.2
0,1.53,100,36.0,-101.76
0,6.22,150,27.95,-81.68
0,2.51,50,34.0454,-94.5812
0,0.53,75,38.3595,-97.4728
0,0.1,50,39.47,-104.32
0,0.1,10,42.12,-91.03
0,2.9,400,36.0919,-95.7936
0,0.1,10,35.9,-90.7
0,18.2,700,42.834,-84.2384
0,0.5,40,26.58,-81.6
0,5.37,350,40.2532,-77.8103
0,0.6,30,35.03,-93.11
0,1.0,150,31.6594,-86.1261
0,0.16,150,41.7913,-78.0053
0,0.1,50,31.2,-99.58
0,0.5,30,34.48,-99.0
0,5.27,400,32.4158,-89.5848
0,5.62,30,47.35,-99.65
0,20.51,300,32.25,-94.89
0,3.0,100,32.07,-95.58
0,5.37,100,32.73,-91.57
0,0.75,300,36.5307,-91.544
0,0.48,50,39.0867,-99.0014
0,3.45,25,41.5891,-104.115
0,0.1,40,39.53,-90.77
0,1.0,50,33.1,-90.5
0,2.0,100,35.12,-78.03
0,0.34,50,36.9433,-86.057
0,2.0,120,35.85,-95.3
0,0.2,100,44.32,-75.43
0,0.8,100,35.13,-77.02
0,0.1,50,39.72,-104.22
0,0.1,10,31.88,-99.15
0,0.2,25,41.73,-93.05
0,2.84,200,31.0602,-92.1408
0,0.7,40,38.97,-89.03
0,1.0,50,44.18,-93.27
0,0.2,30,31.18,-85.23
0,0.2,20,30.1276,-95.4339
0,4.0,100,40.88,-92.03
0,0.72,20,43.3208,-92.4509
0,2.0,25,39.29,-101.38
0,1.0,50,46.45,-96.0
0,4.6,250,30.8168,-90.5397
0,2.5,100,37.24,-99.89
0,0.8,150,34.4462,-89.4618
0,2.78,100,39.6876,-102.1557
0,0.19,50,35.9744,-89.9835
0,0.2,25,46.51,-96.24
0,0.5,10,39.37,-101.5
0,0.1,20,43.22,-93.67
0,2.88,75,34.9518,-89.8428
0,0.4,40,43.72,-71.0
0,2.34,75,38.5311,-102.613
0,1.0,30,33.3,-90.55
0,0.1,10,43.77,-116.27
0,10.0,250,48.11,-97.05
0,0.3,100,40.5542,-96.6322
0,3.39,150,42.4355,-75.7333
0,6.9,100,34.71,-82.293
0,0.13,10,48.5538,-104.1507
2,6.7,400,33.9311,-93.8659
0,0.2,30,40.35,-100.27
0,12.58,350,31.1468,-91.9918
0,1.7,10,32.14,-108.42
0,0.82,528,45.77,-122.537
0,4.25,500,44.9067,-93.2621
0,0.1,50,43.32,-96.45
0,0.94,50,41.1198,-89.7729
0,8.5,60,41.73,-93.5
0,0.1,20,32.2,-81.97
0,13.4,125,33.65,-86.57
0,0.1,25,48.68,-99.5
0,0.25,100,39.7,-104.81
0,0.2,10,41.9,-88.48
0,3.0,100,35.42,-96.02
0,4.0,50,30.8,-86.7
0,0.33,100,30.638,-97.731
0,7.0,25,46.78,-96.98
0,1.34,50,38.968,-76.716
0,0.03,25,35.79,-90.53
0,7.11,100,33.23,-88.79
0,4.98,250,31.4301,-91.4156
0,0.1,50,34.67,-83.1
0,0.1,30,36.33,-94.15
0,0.2,40,39.0145,-98.4014
3,13.73,440,38.859,-84.2328
0,1.3,150,31.15,-89.28
0,1.0,110,38.45,-98.65
0,0.9,20,35.23,-78.511
0,7.99,200,34.9,-87.75
0,10.08,100,33.2003,-94.0429
0,2.6,200,31.88,-86.38
0,3.0,200,35.58,-76.67
0,0.1,30,35.42,-96.25
0,10.89,75,41.74,-93.03
0,2.2,80,34.9845,-85.6
0,0.01,20,42.0411,-104.18
0,1.79,75,31.6706,-101.6766
0,1.4,25,32.62,-94.78
0,0.2,40,42.92,-88.25
0,0.2,25,47.32,-97.83
0,0.2,20,45.58,-92.45
0,0.33,75,36.94,-92.26
0,1.35,75,37.5093,-97.0107
0,1.5,399,32.073,-92.661
0,0.54,25,41.0688,-104.255
0,0.1,20,30.85,-100.53
0,0.42,50,41.5345,-76.3695
0,6.0,75,39.25,-91.95
0,0.34,30,36.8432,-75.9763
0,0.01,10,41.68,-99.37
0,70.42,1800,33.4462,-89.3691
0,0.7,75,37.57,-90.38
0,4.53,50,32.0926,-100.849
1,9.8,150,35.1,-92.32
0,3.73,100,37.1074,-97.199
0,0.18,20,45.74,-99.0
0,0.25,40,38.5565,-85.1058
0,13.0,880,35.92,-97.6
0,26.66,860,31.9485,-85.0833
0,9.12,50,43.7274,-89.3048
0,1.36,50,38.4442,-102.771
0,0.3,73,31.23,-85.75
0,13.3,1000,34.552,-95.2235
0,0.2,20,41.1,-101.58
0,0.1,20,30.52,-93.23
0,0.1,20,39.52,-88.72
0,0.1,25,41.4,-101.15
0,9.0,400,36.55,-88.32
0,0.5,10,42.42,-97.0
0,0.02,15,43.9914,-112.615
0,0.5,10,30.75,-93.53
0,0.1,20,34.9,-77.53
0,1.28,100,33.318,-92.665
0,1.32,100,31.7923,-96.637
0,0.1,0,39.72,-94.53
0,0.1,15,30.63,-95.0
0,1.5,100,39.83,-89.5
0,0.19,25,33.19,-99.19
0,0.08,50,32.6267,-87.4231
0,3.0,250,45.47,-89.9
0,0.01,10,35.15,-77.99
0,4.5,200,36.1389,-94.7574
0,0.1,25,47.88,-94.9
0,0.1,30,33.0,-100.95
0,1.0,50,33.22,-97.01
0,20.0,200,33.17,-90.23
0,0.5,0,37.7,-97.33
0,8.0,50,33.05,-94.6
0,2.6,50,32.78,-79.93
0,0.1,10,46.73,-100.68
0,1.85,50,39.13,-84.4
0,1.75,500,34.08,-101.12
0,0.55,30,46.85,-94.72
0,0.65,540,41.8294,-99.5806
0,8.5,200,32.6,-93.08
0,1.99,100,39.8586,-88.9856
0,4.5,100,40.0,-97.03
0,0.2,50,34.9,-77.53
0,1.33,500,31.8935,-101.594
0,1.64,50,37.2894,-96.8274
0,0.2,20,30.28,-89.3
0,2.31,150,34.87,-85.71
0,9.0,90,40.85,-98.97
0,1.5,400,41.38,-96.78
0,0.1,30,36.73,-97.37
0,0.2,20,39.95,-75.17
0,0.2,60,41.57,-95.77
0,1.0,110,37.03,-97.42
0,5.5,15,44.25,-116.97
0,1.5,50,33.58,-89.62
0,18.0,150,38.42,-76.3
0,1.13,564,31.9719,-92.8796
0,1.15,50,28.1035,-80.876
0,8.49,50,38.0653,-94.2225
0,0.1,10,36.38,-89.48
0,2.5,40,39.27,-99.6
1,1.0,50,29.82,-95.93
0,3.7,880,35.62,-81.98
0,14.0,30,30.77,-89.98
0,0.1,20,30.7,-88.08
0,0.2,20,36.27,-76.53
0,6.84,50,40.94,-93.69
0,2.0,200,41.45,-96.5
0,0.03,20,37.47,-94.59
0,2.05,50,38.0924,-87.5707
0,1.4,200,36.7638,-94.6368
3,9.3,300,33.37,-96.52
0,0.49,40,41.1721,-99.1923
0,2.0,440,39.65,-87.73
0,4.0,200,43.68,-98.42
0,0.1,50,39.3,-103.53
0,3.0,375,36.1783,-93.8792
0,6.47,100,32.8,-90.23
0,1.42,50,39.68,-90.85
0,3.0,50,44.88,-95.63
0,1.27,150,30.97,-87.68
0,0.2,75,36.7437,-95.6296
0,1.5,75,39.7,-102.33
0,7.5,150,34.93,-99.75
0,2.04,100,38.8455,-83.2138
0,0.6,40,42.53,-93.12
0,0.5,1320,39.1,-103.47
0,0.1,100,39.21,-104.17
0,6.0,110,37.05,-96.82
0,0.5,15,26.12,-81.78
0,6.0,440,31.25,-89.8
0,4.74,300,40.4616,-92.5177
0,0.7,50,33.9481,-86.0423
0,5.39,30,39.5411,-95.4228
0,3.42,50,31.655,-98.58
0,0.1,25,40.1797,-85.4339
0,0.43,50,43.265,-96.195
0,0.1,50,39.98,-104.13
0,1.09,100,31.2,-89.23
0,8.0,100,45.48,-90.3
0,0.5,10,39.4576,-100.57
0,0.1,25,40.0,-97.68
0,0.2,50,33.73,-80.47
0,6.84,50,38.7468,-88.2289
0,1.0,50,40.63,-85.23
0,0.21,20,27.54,-81.92
0,5.82,880,31.8392,-90.8241
0,0.78,120,36.1834,-90.3852
0,0.1,20,43.37,-92.3
0,1.16,80,40.8,-95.31
0,2.0,50,42.37,-102.02
0,17.0,450,46.12,-93.43
0,0.1,25,34.2209,-97.3095
0,0.1,20,32.92,-100.4
0,0.3,30,34.0781,-97.5289
0,0.1,50,40.6,-103.65
0,0.1,10,48.02,-106.57
0,0.38,40,25.977,-97.5904
0,0.1,30,30.62,-87.75
0,0.1,30,35.35,-96.42
0,0.2,30,40.67,-94.23
0,0.09,25,38.7131,-87.5516
0,5.96,350,32.7014,-89.3675
0,5.5,75,30.52,-83.97
0,0.1,23,34.9,-99.38
0,6.0,170,31.77,-103.68
0,0.34,50,42.836,-95.3967
0,2.9,350,36.1704,-94.6639
0,0.1,10,26.68,-80.05
0,0.17,50,38.882,-86.4846
0,1.0,100,33.32,-81.15
0,0.07,25,42.491,-89.519
0,7.8,150,37.12,-99.56
0,25.09,250,32.1,-84.02
2,32.0,880,36.17,-90.12
0,2.0,150,34.6963,-76.7163
0,0.35,75,33.9239,-89.2228
0,0.2,30,35.11,-85.69
0,8.67,880,40.08,-95.52
0,1.21,60,42.02,-95.59
0,1.5,50,32.55,-86.32
0,1.24,10,38.28,-110.28
0,0.5,100,39.67,-78.08
0,10.5,50,36.45,-91.52
0,0.1,20,30.85,-89.13
0,0.1,30,39.12,-95.42
0,1.0,100,34.07,-89.0
12,17.88,1300,36.087,-76.9502
0,1.0,25,44.72,-96.92
0,5.59,440,41.01,-97.27
0,3.0,150,48.58,-97.97
0,0.34,50,39.1446,-92.403
0,2.77,75,34.003,-88.6111
0,2.0,40,28.55,-81.37
0,3.01,50,32.7383,-86.7677
0,0.2,50,28.4,-97.75
0,0.91,200,30.7519,-102.1601
0,1.0,50,34.98,-79.18
0,0.1,50,39.07,-103.7
0,2.24,300,41.1785,-87.8896
0,6.2,50,30.5651,-85.5547
0,0.5,25,47.07,-96.08
0,0.1,10,34.38,-102.35
0,0.1,50,44.33,-96.17
0,0.6,250,36.55,-87.43
0,7.0,100,38.43,-89.37
0,0.7,175,33.4785,-86.3045
0,0.02,20,39.2557,-96.9901
0,1.0,30,30.72,-86.77
0,0.04,10,38.26,-85.7
0,0.5,100,42.34,-97.62
11,41.79,800,38.4316,-86.1893
0,0.1,10,32.62,-99.83
0,1.5,40,34.8,-82.6
0,0.73,50,32.1527,-89.4518
0,0.25,20,48.91,-95.72
0,1.5,15,26.05,-80.17
0,8.5,100,42.65,-92.47
0,0.05,30,42.81,-106.32
0,0.99,75,39.6842,-83.4178
0,2.3,100,35.78,-95.28
0,0.1,30,39.85,-88.18
0,3.02,40,31.8171,-91.7566
0,1.5,30,34.1102,-97.7454
0,2.77,250,41.6851,-70.0789
0,0.1,50,43.78,-113.3
0,2.02,30,29.2382,-95.8865
0,1.45,50,37.9079,-94.1027
0,0.1,10,43.12,-85.5
0,0.1,50,44.37,-97.47
0,0.5,1320,31.92,-102.78
0,2.0,100,31.93,-90.4
0,0.1,50,39.92,-89.73
0,0.79,75,37.29,-97.42
0,3.47,50,31.1645,-92.577
0,0.2,50,37.53,-99.62
0,0.91,40,40.6682,-94.6057
0,2.01,75,30.73,-84.55
0,4.0,100,38.28,-89.2
0,0.2,30,34.2511,-81.9934
0,0.12,25,39.8821,-77.6346
0,10.46,440,32.0382,-90.4918
0,0.1,50,39.18,-104.75
0,5.0,440,34.35,-80.42
0,8.0,30,33.92,-79.82
0,0.96,150,35.9077,-88.3921
0,0.12,30,40.7901,-94.3705
0,0.1,10,36.5,-87.68
0,10.64,150,38.8009,-90.1493
0,0.1,20,29.45,-97.05
0,1.0,30,33.63,-89.3
0,11.0,70,46.22,-102.32
0,1.0,40,32.45,-90.43
0,0.0,50,42.22,-89.53
0,0.71,100,40.3453,-86.8953
0,2.0,50,28.95,-96.07
8,2.15,300,34.34,-78.24
0,12.94,450,36.7464,-92.3107
0,9.0,100,34.0,-82.48
0,0.01,50,40.54,-106.5
0,3.22,200,34.4496,-93.8027
0,0.2,23,30.37,-90.43
0,2.0,25,48.72,-96.6
0,0.2,30,36.8,-99.48
0,0.5,50,35.08,-95.23
1,44.13,440,38.137,-88.1148
0,2.07,30,42.01,-103.45
0,0.11,50,38.7184,-104.824
0,0.1,50,34.15,-103.27
0,8.0,300,47.82,-97.57
0,1.72,150,34.1558,-86.5751
0,3.0,60,46.32,-102.15
0,0.81,40,39.7715,-98.0431
0,0.2,50,43.18,-96.9
0,0.93,75,36.8,-79.85
0,3.26,50,31.9871,-99.0157
0,0.14,100,30.56,-81.83
0,0.03,10,36.5751,-94.019
0,1.0,73,38.13,-102.85
0,1.0,30,31.3,-92.55
0,4.9,400,34.245,-97.319
0,0.75,100,43.48,-85.36
0,0.07,10,30.14,-93.35
0,22.0,350,35.55,-97.97
0,12.0,200,33.7,-90.67
0,0.25,25,41.17,-104.166
0,1.74,880,36.8251,-84.2241
0,0.05,10,27.865,-82.85
0,0.3,30,42.0533,-93.5533
0,0.2,20,39.9,-98.95
0,2.0,100,40.5,-85.83
0,0.02,10,30.2487,-93.7695
0,1.0,100,42.25,-92.92
1,6.0,600,25.77,-80.2
0,0.17,100,31.4669,-88.3843
0,0.1,40,34.82,-103.73
0,1.26,50,33.67,-96.9
0,0.2,20,40.67,-97.57
0,2.39,440,33.629,-82.042
0,2.0,100,36.3,-97.25
0,0.09,10,38.756,-88.0792
0,1.3,20,36.4453,-79.986
0,0.2,20,45.17,-90.4
0,4.01,40,43.7162,-95.7486
0,0.1,50,34.6,-83.03
0,2.5,80,32.33,-87.82
0,1.0,200,30.52,-87.48
0,0.8,50,37.98,-121.32
0,0.2,50,42.23,-85.8
0,2.7,100,43.9,-95.61
0,6.85,200,37.1097,-92.1916
0,0.66,20,29.6487,-82.3552
0,2.7,10,26.6,-81.97
0,6.6,150,34.7,-86.6398
0,0.3,0,37.25,-107.03
0,1.0,25,46.75,-96.42
0,0.1,25,43.42,-85.8
0,0.2,30,28.61,-82.04
0,8.69,150,41.2491,-87.7427
0,0.5,100,36.0,-93.05
0,4.18,50,40.7708,-98.9236
0,0.2,25,38.65,-94.37
6,52.0,1000,34.03,-89.35
27,5.1,650,30.82,-97.62
0,3.1,150,35.78,-97.72
0,2.0,100,37.9,-100.7
0,0.1,10,33.33,-100.55
0,1.87,25,39.5384,-101.583
0,3.59,50,31.5734,-94.1269
